Document_No,Company_Code,Account,Amount,Doc_Type,Posting_Key,User_ID
104501,1000,400000,4661702.131732716,SA,40,U002
104502,1000,400001,5154893.19581359,SA,31,U001
104503,2000,400001,4553858.404181463,SA,50,U003
104504,1000,500000,4886393.461589019,SA,50,U001
104505,3000,400000,5169249.6482231645,SA,40,U001
104506,1000,400000,5474602.8514222475,SA,50,U003
104507,3000,400000,5049085.713101859,SA,40,U001
104508,1000,400000,3011080.257223811,SA,40,U003
104509,2000,500000,39507527.94688281,SA,40,U002
104510,1000,400001,6176320.609856121,KR,50,U001
104511,1000,400001,4932102.562824498,SA,40,U002
104512,1000,400000,6198785.472101371,SA,40,U001
104513,2000,400000,4903842.604586436,KR,50,U003
104514,1000,400000,3742414.86336031,KR,40,U001
104515,2000,500000,4653636.123148193,SA,31,U002
104516,3000,500000,4553253.051666412,SA,50,U003
104517,1000,400001,38530988.40105714,SA,50,U003
104518,2000,400000,4051745.2460781937,KR,50,U002
104519,2000,400000,4992942.826477476,SA,31,U002
104520,1000,400000,4737392.12746653,KR,40,U001
104521,3000,400000,6030289.485902873,KR,50,U001
104522,2000,500000,4031810.3024706603,KR,50,U003
104523,1000,400001,5196534.949307718,KR,50,U002
104524,3000,400001,5328822.498093953,KR,31,U002
104525,2000,500000,5619984.711206092,SA,31,U001
104526,2000,400000,4709129.698545257,SA,31,U001
104527,3000,400001,5176640.795674029,KR,40,U003
104528,3000,400001,5282622.500357026,KR,40,U002
104529,1000,500000,3681308.959604522,KR,31,U002
104530,1000,400000,4737839.526835628,KR,40,U002
104531,2000,400001,4973867.948906409,SA,31,U002
104532,3000,400000,5067662.576093965,KR,40,U001
104533,3000,400001,5057871.193836379,KR,40,U001
104534,3000,500000,5350017.033846372,SA,31,U001
104535,2000,400000,6550083.94159533,SA,50,U003
104536,3000,500000,4523657.141004011,SA,50,U002
104537,3000,400001,5304937.418042593,SA,40,U001
104538,2000,500000,6041042.548799503,KR,40,U002
104539,1000,500000,3561089.104030979,KR,40,U001
104540,1000,500000,5214504.863811288,KR,40,U003
104541,2000,400001,3655696.5548066297,KR,40,U001
104542,3000,400000,6748462.192370028,KR,40,U003
104543,2000,500000,5417640.587438305,KR,31,U002
104544,1000,400000,5309672.526243488,KR,50,U001
104545,1000,400001,3501300.7767435983,KR,50,U001
104546,2000,400000,4596406.544435046,KR,31,U001
104547,2000,500000,4600163.153140182,SA,31,U002
104548,1000,500000,6413164.443135031,KR,50,U003
104549,2000,500000,5583360.989484613,SA,50,U003
104550,1000,500000,3677658.6420670217,SA,40,U001
104551,2000,500000,5375601.801881573,SA,50,U002
104552,2000,500000,3797676.573142212,SA,40,U003
104553,2000,400001,3696533.4338845666,KR,40,U003
104554,1000,400001,5362737.666954861,SA,50,U003
104555,2000,400001,5595815.304789153,SA,40,U003
104556,1000,400000,5367002.87202579,KR,40,U003
104557,1000,400000,6503666.065665053,SA,31,U001
104558,2000,400001,5295002.02906217,KR,50,U001
104559,2000,400000,5136075.367018456,KR,31,U001
104560,1000,400000,4027192.4493266,KR,40,U003
104561,1000,500000,5686090.942922199,KR,40,U003
104562,3000,500000,3678844.5997086475,SA,31,U003
104563,1000,400000,6616295.259054333,KR,31,U001
104564,3000,400000,5696638.353807904,SA,31,U003
104565,3000,400001,57854703.06108414,SA,40,U001
104566,3000,400000,5311462.486859685,KR,50,U003
104567,2000,500000,5736132.848872535,SA,40,U001
104568,2000,400000,4778263.1120138625,KR,31,U002
104569,1000,400001,4965376.329689493,SA,50,U003
104570,3000,500000,4158772.8729413557,SA,31,U003
104571,2000,500000,3841833.0811458644,SA,40,U001
104572,2000,500000,5151598.245530657,SA,50,U003
104573,2000,500000,4960653.995060935,KR,50,U001
104574,2000,400000,33113768.216969654,KR,40,U001
104575,2000,400001,4281014.606142683,SA,31,U002
104576,3000,400000,5025975.992566381,SA,31,U002
104577,3000,400000,4125502.600174734,SA,31,U003
104578,3000,500000,5285316.0635801125,SA,40,U003
104579,3000,400001,4150328.666303808,KR,31,U001
104580,1000,500000,5204683.583940919,SA,50,U001
104581,3000,400000,4079430.310351909,SA,31,U001
104582,2000,400000,4082787.5385398082,SA,31,U001
104583,3000,500000,3110215.072127846,KR,50,U003
104584,1000,400000,4871776.808012712,SA,50,U002
104585,2000,400000,6163251.813842793,KR,31,U003
104586,3000,500000,6117864.651133013,KR,50,U003
104587,3000,400000,5259254.002768731,SA,40,U003
104588,3000,400001,3399188.4140851656,SA,50,U002
104589,2000,500000,5675100.154587139,SA,40,U003
104590,2000,400001,5180533.018816758,KR,50,U002
104591,1000,400000,4674797.472246928,KR,40,U001
104592,2000,400000,5965892.9023309285,SA,40,U003
104593,2000,500000,5492355.749446811,KR,31,U001
104594,3000,400000,6569239.234228712,SA,50,U001
104595,2000,500000,3875488.9328415724,SA,50,U001
104596,3000,500000,3938055.75421228,SA,50,U003
104597,3000,500000,4072816.439414033,SA,40,U001
104598,2000,500000,4771982.791447004,SA,31,U003
104599,1000,500000,6270537.803837128,SA,50,U001
104600,1000,400001,4501125.979716983,KR,31,U003
104601,2000,500000,4518236.655553413,KR,31,U003
104602,1000,400001,5333833.546811698,KR,40,U003
104603,3000,400000,5674524.358235603,SA,50,U001
104604,3000,500000,3210566.724548271,SA,31,U003
104605,2000,400000,5831771.900950867,SA,50,U001
104606,1000,500000,4475826.955252023,KR,50,U002
104607,1000,400001,4918060.228831898,SA,50,U001
104608,3000,400001,49076890.449520245,KR,31,U001
104609,2000,400001,4826845.120564422,SA,40,U003
104610,1000,400000,3774503.5838512736,KR,40,U001
104611,2000,500000,3820875.7592552435,SA,31,U002
104612,1000,400000,4976710.495096512,SA,50,U003
104613,3000,400001,4732508.211868197,KR,50,U001
104614,3000,400000,5047578.539335627,KR,40,U001
104615,2000,400001,4678977.61517629,KR,31,U003
104616,3000,400001,5993141.480227897,SA,31,U003
104617,1000,400001,5019813.791852056,KR,40,U001
104618,3000,500000,3589617.874379169,KR,31,U001
104619,2000,500000,5653226.393490726,SA,31,U003
104620,2000,400001,6525016.755328143,SA,40,U003
104621,2000,400000,5123944.784950556,KR,40,U002
104622,1000,400000,5186040.29075226,SA,31,U002
104623,1000,500000,4376091.990349833,KR,31,U002
104624,1000,400001,4806039.408434321,KR,40,U003
104625,1000,400000,5402296.0075946,KR,40,U003
104626,1000,400001,5905432.05278314,SA,50,U003
104627,3000,400000,5356800.223144324,KR,31,U001
104628,1000,500000,6454432.70283118,KR,31,U003
104629,1000,400001,5078776.251240868,SA,40,U001
104630,3000,400001,32821148.777481403,KR,40,U003
104631,1000,400000,4125555.687368978,KR,50,U003
104632,2000,400000,5987529.385502161,KR,50,U001
104633,1000,400000,5805681.579696879,SA,40,U003
104634,1000,400001,3684316.745322492,KR,31,U003
104635,2000,500000,4832393.447651282,SA,50,U003
104636,2000,500000,4861444.953101991,SA,40,U002
104637,2000,400000,4398773.713361712,KR,40,U003
104638,2000,500000,3871701.5564411683,KR,40,U001
104639,1000,400000,4381116.667521376,SA,31,U001
104640,2000,500000,4237321.150948035,KR,40,U001
104641,2000,400001,3890825.2286215005,KR,40,U003
104642,3000,400000,5663252.2561326185,SA,31,U001
104643,2000,500000,5226357.256593927,KR,40,U002
104644,2000,400001,4628701.8708704375,KR,40,U001
104645,3000,500000,26748361.52428607,SA,50,U003
104646,3000,400001,38085912.90025715,KR,40,U002
104647,1000,400001,5416844.4996644445,SA,31,U001
104648,3000,500000,4411164.816984824,SA,50,U002
104649,1000,500000,4080027.3755095107,KR,40,U001
104650,3000,400001,4901582.38615946,SA,31,U003
104651,3000,400001,5268055.06246916,KR,40,U002
104652,1000,400001,3400055.307382388,KR,50,U001
104653,3000,400000,6083207.310309241,SA,31,U001
104654,1000,400001,4000698.354210551,SA,50,U002
104655,3000,400000,4661773.823482305,SA,31,U002
104656,2000,400001,5945016.82576196,SA,31,U002
104657,3000,400000,5100287.244494313,SA,40,U002
104658,1000,400001,5876873.147327954,SA,31,U001
104659,3000,400001,6242943.168356555,KR,31,U001
104660,1000,400001,3832259.171873852,KR,40,U001
104661,1000,500000,5721635.124306291,SA,31,U003
104662,2000,500000,6060389.48334785,KR,31,U002
104663,2000,400001,4699355.561738573,SA,31,U001
104664,1000,400000,4763028.77875982,SA,31,U002
104665,3000,400000,3469564.947636229,KR,40,U002
104666,1000,400001,5624863.561399787,KR,40,U001
104667,1000,500000,2972105.347718848,SA,50,U002
104668,3000,400000,5775046.251250694,SA,31,U002
104669,3000,500000,3865864.47890744,SA,40,U002
104670,3000,400000,6112550.961276354,KR,31,U002
104671,3000,400001,5317018.748019474,SA,40,U002
104672,1000,500000,5807174.158092553,SA,50,U001
104673,1000,400000,4349778.423335584,KR,31,U001
104674,2000,400001,3933237.1238458026,KR,50,U002
104675,1000,400001,3589102.268941367,KR,50,U002
104676,3000,400001,5872962.4097807,SA,50,U002
104677,2000,500000,44242816.44200883,SA,40,U003
104678,3000,500000,5558730.436859416,KR,31,U002
104679,1000,400001,5233153.896863072,SA,40,U003
104680,2000,500000,5435097.266070714,SA,40,U003
104681,3000,400000,4766667.961146563,KR,31,U003
104682,2000,400001,5296240.507075543,KR,31,U001
104683,2000,400001,4314530.448384168,SA,31,U003
104684,1000,500000,4725813.5209018495,KR,31,U002
104685,3000,400001,7434663.596399523,KR,40,U002
104686,2000,400000,5031137.077546107,SA,31,U001
104687,2000,500000,3422703.309715069,SA,31,U001
104688,3000,500000,4673127.99551684,SA,31,U002
104689,2000,400001,4153982.0952852247,SA,50,U001
104690,2000,400001,5127374.811772707,SA,31,U001
104691,2000,400001,4288512.709741069,SA,31,U003
104692,3000,500000,4830534.898755125,KR,40,U003
104693,3000,400001,4408127.986982807,KR,50,U001
104694,3000,400000,5157747.294557613,KR,40,U002
104695,3000,400001,4498080.939373491,SA,50,U003
104696,1000,400001,5285504.05799923,SA,40,U002
104697,2000,500000,6558865.167238977,SA,40,U001
104698,3000,400001,4076470.226749619,SA,31,U002
104699,2000,500000,5579084.170894776,SA,31,U002
104700,2000,400001,3037736.189898491,KR,50,U002
104701,1000,400000,4813782.8501475025,SA,50,U002
104702,3000,400000,5183123.82076046,KR,50,U001
104703,3000,500000,4401589.852929278,SA,31,U001
104704,2000,500000,3570085.7415949204,KR,40,U003
104705,3000,400001,4969568.176984104,KR,50,U003
104706,2000,400001,6225692.3171890285,KR,31,U003
104707,2000,400000,4882840.514653301,KR,31,U003
104708,1000,400001,5446858.979146887,KR,40,U002
104709,1000,400000,5901504.51340909,KR,40,U003
104710,1000,500000,6977179.636404751,KR,31,U003
104711,2000,400001,33265359.12763632,SA,40,U002
104712,3000,500000,33925691.906862944,SA,40,U001
104713,1000,400001,4766212.369905724,KR,31,U003
104714,3000,400000,5492349.3106834525,SA,50,U001
104715,1000,500000,3143438.733227455,SA,50,U003
104716,1000,500000,5523007.142400579,KR,31,U001
104717,2000,400001,5118611.243238473,SA,50,U003
104718,1000,500000,4572844.5151987085,KR,31,U001
104719,1000,400000,5340407.959828229,SA,31,U001
104720,2000,500000,5711719.385891489,KR,40,U003
104721,3000,500000,5822417.420710506,SA,50,U001
104722,1000,400001,5011810.704842525,KR,31,U003
104723,2000,500000,5260826.396967189,SA,50,U003
104724,1000,400001,5230657.455345925,SA,50,U002
104725,2000,400001,5984957.824517223,SA,50,U003
104726,3000,500000,42439783.773502894,KR,31,U003
104727,3000,400000,5516178.62601832,KR,40,U003
104728,2000,400001,5714128.43957095,SA,50,U003
104729,2000,500000,6566851.253565649,SA,31,U002
104730,2000,400001,4531348.1122645475,KR,50,U002
104731,3000,400000,6300566.955077779,SA,40,U002
104732,1000,400000,6976879.823664783,SA,50,U002
104733,3000,400001,4582365.787407205,KR,31,U001
104734,2000,400000,4826567.884866546,KR,50,U003
104735,2000,500000,4657239.231128663,SA,50,U002
104736,3000,500000,5525510.725751251,KR,50,U003
104737,2000,400001,3510658.6911312435,SA,40,U002
104738,3000,400000,4600401.501203861,SA,50,U003
104739,2000,500000,4781086.258326018,KR,31,U001
104740,1000,500000,4711124.514771307,SA,50,U002
104741,1000,500000,37624560.188668594,KR,50,U001
104742,2000,400001,4608592.337382598,KR,50,U001
104743,3000,400001,5621908.533188801,SA,40,U003
104744,1000,500000,5430595.375120237,KR,31,U002
104745,3000,500000,6362720.75603903,SA,50,U001
104746,2000,400000,5623946.68685274,KR,31,U003
104747,3000,400000,4121928.7111158604,SA,31,U003
104748,1000,400000,4863970.344376628,KR,40,U003
104749,3000,400001,4779014.537303075,SA,31,U001
104750,3000,500000,5204190.590743814,SA,50,U003
104751,2000,400001,46996797.69329522,KR,40,U003
104752,2000,500000,5148668.046663018,SA,40,U003
104753,2000,400000,5150793.458373095,SA,31,U001
104754,1000,400000,5008033.506599743,SA,40,U003
104755,1000,400000,5648467.192063421,SA,31,U001
104756,2000,400000,4544875.86483529,SA,31,U003
104757,2000,500000,30675137.41385146,SA,40,U001
104758,1000,400000,5515663.180968985,KR,50,U001
104759,1000,500000,5300133.718540378,KR,31,U002
104760,1000,500000,6058734.620118383,KR,40,U002
104761,1000,400001,3057670.226229716,KR,40,U002
104762,2000,400000,4919720.48011617,SA,31,U001
104763,1000,400000,5085370.84226334,SA,31,U003
104764,2000,400001,3791297.633267246,KR,31,U003
104765,3000,500000,4930722.917663732,SA,31,U001
104766,3000,400000,5949538.13458835,KR,50,U003
104767,1000,500000,6668891.766185677,SA,50,U001
104768,3000,400001,5785925.51948693,SA,50,U003
104769,3000,500000,4740422.89507192,KR,50,U001
104770,3000,400000,6009212.1443770025,SA,40,U002
104771,1000,500000,5729122.09287949,KR,31,U002
104772,1000,500000,4612487.545485728,KR,40,U003
104773,3000,400000,4534563.184559728,KR,40,U003
104774,2000,400000,4865198.367577161,SA,50,U003
104775,3000,500000,4159320.780386497,SA,40,U003
104776,1000,500000,4751366.471155687,KR,50,U002
104777,1000,400001,5389402.337250561,SA,31,U002
104778,1000,400000,5830805.812937008,KR,50,U001
104779,3000,500000,4696918.319456808,KR,31,U003
104780,2000,400000,6110736.694864323,SA,50,U002
104781,1000,400001,5520084.373468407,KR,40,U001
104782,1000,500000,5556522.415141097,SA,40,U001
104783,3000,500000,4264790.596807135,SA,50,U001
104784,2000,500000,6446208.1766188545,SA,31,U002
104785,3000,400000,5442691.561617272,KR,31,U001
104786,1000,400001,4733866.10968293,KR,50,U003
104787,2000,400000,4592706.209805297,SA,40,U001
104788,2000,500000,4751638.285840142,SA,31,U001
104789,1000,400001,4185329.964097813,KR,50,U002
104790,2000,500000,46325123.48383675,SA,31,U001
104791,2000,500000,4267262.327783674,SA,40,U002
104792,3000,400000,5231859.8710998865,KR,31,U002
104793,1000,500000,4640066.203038892,KR,50,U003
104794,1000,400001,5536637.175134677,KR,31,U001
104795,1000,500000,5645363.853009531,SA,31,U003
104796,1000,500000,4484875.950064702,KR,40,U003
104797,1000,400000,4972901.067393615,KR,40,U001
104798,2000,400001,3845286.830724476,KR,40,U001
104799,3000,400000,6360434.540251052,KR,40,U002
104800,1000,500000,5854402.485543873,KR,50,U001
104801,3000,400000,3883568.880241961,KR,31,U002
104802,3000,400000,4306476.635721056,KR,31,U003
104803,2000,400000,4892145.343841327,SA,31,U003
104804,1000,400000,5031008.576049185,KR,31,U002
104805,2000,500000,35609271.67663008,SA,50,U001
104806,1000,500000,32672460.81468625,SA,40,U001
104807,2000,400001,5316025.048692925,KR,31,U002
104808,3000,400000,51132700.61131961,SA,31,U003
104809,1000,400000,5043732.3347236905,KR,40,U002
104810,3000,400001,4766630.236655103,SA,40,U001
104811,3000,400000,4682528.469595307,KR,31,U001
104812,2000,400001,4122621.079484927,SA,40,U002
104813,1000,500000,4462412.198807459,KR,31,U001
104814,3000,400001,5908888.86429093,KR,31,U003
104815,2000,400000,3343319.9936537677,SA,31,U002
104816,1000,400001,5056082.6589178415,SA,31,U003
104817,1000,500000,5022363.733487485,KR,31,U003
104818,3000,400000,5094719.4667917155,SA,31,U002
104819,1000,500000,5581934.166738815,KR,40,U002
104820,3000,500000,5048929.010855179,SA,50,U001
104821,1000,400001,4636832.454143188,KR,50,U001
104822,2000,500000,4474701.7934489725,SA,31,U002
104823,3000,400000,6038675.010518585,KR,40,U002
104824,3000,500000,5832841.582044643,SA,31,U001
104825,1000,500000,7302110.015689032,KR,40,U001
104826,1000,400001,4775209.257053921,SA,31,U001
104827,3000,500000,4489429.594156294,KR,31,U002
104828,1000,400001,5362533.517040401,SA,50,U002
104829,2000,400001,5343213.193490444,SA,40,U001
104830,1000,400000,5509084.063106227,KR,40,U003
104831,2000,400000,5677704.701885091,SA,50,U003
104832,2000,400000,5501338.889682672,SA,50,U001
104833,2000,400000,5860025.284786563,KR,50,U002
104834,2000,400001,5966404.24846839,KR,50,U002
104835,2000,500000,5980675.773225168,KR,40,U003
104836,1000,400000,3190929.6398254433,KR,40,U001
104837,2000,400000,41487237.77645402,SA,50,U003
104838,1000,400000,4261431.849164363,SA,31,U003
104839,2000,500000,5844358.212561626,SA,31,U001
104840,3000,400000,3174158.643920568,KR,31,U003
104841,2000,500000,6175380.222186594,SA,31,U002
104842,3000,400001,4308240.228505878,SA,40,U003
104843,2000,400001,4124909.088014773,KR,40,U001
104844,2000,400001,5284999.45655806,SA,40,U002
104845,2000,500000,37611067.15308254,SA,31,U002
104846,3000,400000,6423511.446083394,KR,50,U003
104847,3000,400000,6090426.517702077,SA,31,U002
104848,2000,400000,4591332.238017539,KR,40,U001
104849,1000,400000,5833987.968164643,KR,31,U003
104850,2000,400000,4563770.479757798,SA,50,U002
104851,3000,500000,4556868.299667191,SA,50,U001
104852,2000,400001,5571347.806450343,SA,31,U003
104853,3000,400000,49317382.97900258,KR,40,U001
104854,3000,400001,4647141.98575028,KR,40,U002
104855,3000,500000,4708056.981198286,SA,40,U003
104856,2000,500000,5240963.775273377,SA,31,U003
104857,3000,400000,4284807.620424322,KR,40,U002
104858,3000,500000,6252328.311861002,SA,31,U001
104859,2000,400001,4277157.913150691,SA,40,U002
104860,3000,400000,4493444.987571204,KR,50,U003
104861,2000,400000,6413791.256831629,SA,50,U003
104862,3000,400001,5171670.743110802,SA,40,U002
104863,1000,400000,6554866.7430556845,SA,31,U001
104864,1000,400000,4824577.983452427,SA,40,U002
104865,3000,400001,7015615.055897885,KR,31,U001
104866,1000,400000,5492519.984396919,KR,50,U001
104867,2000,400000,4398051.237910467,KR,31,U003
104868,1000,400001,4385729.905060247,KR,40,U001
104869,3000,500000,3834233.6713591293,SA,50,U003
104870,3000,400001,3921748.043192475,SA,31,U001
104871,2000,400000,4472374.732440511,SA,31,U001
104872,3000,400001,4206721.248333505,SA,50,U003
104873,2000,400000,2937655.0461804066,KR,40,U001
104874,1000,400000,5673216.793504745,SA,50,U002
104875,1000,400001,5620270.176724843,SA,40,U001
104876,2000,400000,5246701.501580627,KR,40,U003
104877,2000,500000,4092026.866437794,KR,31,U003
104878,3000,400000,6317433.68700425,KR,40,U002
104879,1000,400001,4857465.527762742,SA,40,U001
104880,2000,500000,4333413.755612189,KR,50,U002
104881,1000,500000,5186068.90587466,SA,50,U001
104882,2000,400000,5140191.337238967,SA,40,U002
